TCODE,TIMESTAMP,TXID,FREQ,BW,AMP,DEVCNT,X,Y,Z,TLW
0,2015-07-31T16:42:09,45962213,528432288,8785,-101.47,1,-43.56,8.07,8.00,2.4
0,2015-07-31T16:42:09,74450877,539807232,4880,-56.47,1,-73.90,62.15,8.00,4.8
0,2015-07-31T16:42:09,93953033,539870656,9761,-83.6,2,-81.36,42.59,8.00,8
0,2015-07-31T16:42:09,41321750,539935360,14642,-42.58,2,-79.76,46.77,8.00,6.5
0,2015-07-31T16:42:09,39570779,539999296,13247,-91.72,1,-78.00,51.40,8.00,9.1
0,2015-07-31T16:42:09,75056263,540062720,14642,-89.55,2,-79.55,47.34,8.00,1.1
0,2015-07-31T16:42:09,71448162,540127872,9761,-90.66,2,-81.30,42.73,8.00,3.1
0,2015-07-31T16:42:09,62501106,540188864,4880,-83.35,1,-78.18,50.92,8.00,6
0,2015-07-31T16:42:09,21593293,552997824,8784,-100.29,1,-43.56,8.07,8.00,2.9
0,2015-07-31T16:42:09,40294577,577581824,8785,-94.09,1,-43.56,8.07,8.00,3.7
0,2015-07-31T16:42:09,14342449,589866048,9761,-68.2,1,-102.89,95.06,8.00,2.8
0,2015-07-31T16:42:09,74677758,589864576,4880,-102.67,1,-79.16,60.26,8.00,6.3
0,2015-07-31T16:42:10,92460084,500017344,29283,-81.57,1,-73.90,62.15,8.00,7.5
0,2015-07-31T16:42:10,53975512,500008800,4880,-93.16,1,-73.90,62.15,8.00,1.5
0,2015-07-31T16:42:10,49041128,500012480,9761,-97.79,1,-73.90,62.15,8.00,2.6
0,2015-07-31T16:42:10,79503392,503848704,9761,-71.25,1,-43.56,8.07,8.00,6.4
0,2015-07-31T16:42:10,46039700,528432288,8785,-64.25,1,-43.56,8.07,8.00,5.4
0,2015-07-31T16:42:10,73628723,539807232,4880,-86.58,1,-73.90,62.15,8.00,5.2
0,2015-07-31T16:42:10,28624488,539870656,9761,-69.94,2,-81.36,42.59,8.00,1.5
0,2015-07-31T16:42:10,59859584,539935360,14642,-104.76,2,-79.76,46.77,8.00,0.1
0,2015-07-31T16:42:10,46478545,539999296,13247,-41.13,1,-78.00,51.40,8.00,2.3
0,2015-07-31T16:42:10,66955254,540062720,14642,-102.2,2,-79.55,47.34,8.00,1.3
0,2015-07-31T16:42:10,57931940,540127872,9761,-54.61,2,-81.30,42.73,8.00,1.8
0,2015-07-31T16:42:10,22496031,540188864,4880,-87.96,1,-78.18,50.92,8.00,6.6
0,2015-07-31T16:42:10,25657885,552997824,8784,-104.79,1,-43.56,8.07,8.00,7
0,2015-07-31T16:42:10,79660218,577581824,8785,-92.37,1,-43.56,8.07,8.00,4.4
0,2015-07-31T16:42:10,78645206,589866048,9761,-82.62,1,-102.89,95.06,8.00,9.6
0,2015-07-31T16:42:10,53059403,589864576,4880,-95.11,1,-79.16,60.26,8.00,1.5
0,2015-07-31T16:42:11,67507772,500017344,29283,-70.23,1,-73.90,62.15,8.00,5.9
0,2015-07-31T16:42:11,33071512,500008800,4880,-64.94,1,-73.90,62.15,8.00,7.3
0,2015-07-31T16:42:11,90204167,500012480,9761,-89.81,1,-73.90,62.15,8.00,7.1
0,2015-07-31T16:42:11,53037093,503848704,9761,-95.93,1,-43.56,8.07,8.00,6.5
0,2015-07-31T16:42:11,20745526,528432768,9761,-60.16,1,-43.56,8.07,8.00,4.6
0,2015-07-31T16:42:11,96680072,539807232,4880,-86.01,1,-73.90,62.15,8.00,2.5
0,2015-07-31T16:42:11,66553963,539870656,9761,-81.52,2,-81.36,42.59,8.00,3
0,2015-07-31T16:42:11,98914352,539935360,14642,-87.86,2,-79.76,46.77,8.00,0.3
0,2015-07-31T16:42:11,95492808,539999296,13247,-77.27,1,-78.00,51.40,8.00,3.6
0,2015-07-31T16:42:11,78812803,540062720,14642,-86.43,2,-79.55,47.34,8.00,7.4
0,2015-07-31T16:42:11,23233771,540127872,9761,-64.45,2,-81.30,42.73,8.00,7.5
0,2015-07-31T16:42:11,77249113,540188864,4880,-92.53,1,-78.18,50.92,8.00,3
0,2015-07-31T16:42:11,86956880,552997824,8784,-77.33,1,-43.56,8.07,8.00,7.4
0,2015-07-31T16:42:11,19044630,577581312,9761,-104.71,1,-43.56,8.07,8.00,5.8
0,2015-07-31T16:42:11,93308837,589866048,9761,-61.44,1,-102.89,95.06,8.00,8.8
0,2015-07-31T16:42:11,50507088,589863616,4880,-103.25,1,-67.29,42.87,8.00,6.9
0,2015-07-31T16:42:11,80758619,500017344,29283,-91.15,1,-73.90,62.15,8.00,0.1
0,2015-07-31T16:42:11,76182108,500008800,4880,-52.2,1,-73.90,62.15,8.00,2.3
0,2015-07-31T16:42:11,67104613,500012480,9761,-46.59,1,-73.90,62.15,8.00,0.9
0,2015-07-31T16:42:11,34519208,503848704,9761,-49.36,1,-43.56,8.07,8.00,1.1
0,2015-07-31T16:42:11,64697748,528432288,8785,-91.08,1,-43.56,8.07,8.00,7
0,2015-07-31T16:42:11,44951410,539807232,4880,-79.99,1,-73.90,62.15,8.00,0.1
0,2015-07-31T16:42:11,79837525,539870656,9761,-94.89,2,-81.36,42.59,8.00,1.5
0,2015-07-31T16:42:11,77811178,539935360,14642,-92.5,2,-79.76,46.77,8.00,5.8
0,2015-07-31T16:42:11,10234740,539999296,13247,-81.32,1,-78.00,51.40,8.00,4
0,2015-07-31T16:42:11,84742623,540062720,14642,-90.99,2,-79.55,47.34,8.00,2.5
0,2015-07-31T16:42:11,81700113,540127872,9761,-77.97,2,-81.30,42.73,8.00,1
0,2015-07-31T16:42:11,21929944,540188864,4880,-61.31,1,-78.18,50.92,8.00,6.3
0,2015-07-31T16:42:11,94549741,552997824,8784,-94.95,1,-43.56,8.07,8.00,0.9
0,2015-07-31T16:42:11,4537829,577580800,8785,-77.61,1,-43.56,8.07,8.00,4.3
0,2015-07-31T16:42:11,84728369,589866048,9761,-70.39,1,-102.89,95.06,8.00,4.5
0,2015-07-31T16:42:11,84206367,589863616,4880,-81.57,1,-67.29,42.87,8.00,1.9
0,2015-07-31T16:42:11,89225930,500017344,29283,-92.7,1,-73.90,62.15,8.00,0.6
0,2015-07-31T16:42:11,52019362,500008800,4880,-73.57,1,-73.90,62.15,8.00,4.7
0,2015-07-31T16:42:11,2073098,500012480,9761,-42.82,1,-73.90,62.15,8.00,2.8
0,2015-07-31T16:42:11,51992935,503848704,9761,-94.61,1,-43.56,8.07,8.00,6.4
0,2015-07-31T16:42:11,38693360,528432288,8785,-79.95,1,-43.56,8.07,8.00,7.1
0,2015-07-31T16:42:11,37414027,539807232,4880,-70.13,1,-73.90,62.15,8.00,6.5
0,2015-07-31T16:42:11,33136779,539870656,9761,-33.78,2,-81.36,42.59,8.00,4.4
0,2015-07-31T16:42:11,59767105,539935360,14642,-59,2,-79.76,46.77,8.00,4.1
0,2015-07-31T16:42:11,99918664,539999296,13247,-85.38,1,-78.00,51.40,8.00,3
0,2015-07-31T16:42:11,85203527,540062720,14642,-102.74,2,-79.55,47.34,8.00,4.4
0,2015-07-31T16:42:11,52966943,540127872,9761,-103.46,2,-81.30,42.73,8.00,5.8
0,2015-07-31T16:42:11,30883132,540188864,4880,-78.79,1,-78.18,50.92,8.00,2.4
0,2015-07-31T16:42:11,47068773,552998272,7809,-75.79,1,-43.56,8.07,8.00,8.3
0,2015-07-31T16:42:11,87840331,577580800,8785,-55.06,1,-43.56,8.07,8.00,4.5
0,2015-07-31T16:42:11,69945439,589866048,9761,-55.16,1,-102.89,95.06,8.00,2.5
0,2015-07-31T16:42:11,41377389,589863616,4880,-75.06,1,-67.29,42.87,8.00,7.1
0,2015-07-31T16:42:11,45058678,500017344,29283,-78.45,1,-73.90,62.15,8.00,4.6
0,2015-07-31T16:42:11,77995139,500008800,4880,-93.91,1,-73.90,62.15,8.00,3
0,2015-07-31T16:42:11,24126801,500012480,9761,-89.83,1,-73.90,62.15,8.00,0.3
0,2015-07-31T16:42:11,80165175,503848704,9761,-55.69,1,-43.56,8.07,8.00,4.3
0,2015-07-31T16:42:11,59017589,528431776,9761,-88.97,1,-43.56,8.07,8.00,2.1
0,2015-07-31T16:42:11,19810502,539807232,4880,-98.02,1,-73.90,62.15,8.00,4.1
0,2015-07-31T16:42:11,83863270,539870656,9761,-100.77,2,-81.36,42.59,8.00,6.3
0,2015-07-31T16:42:11,49836301,539935360,14642,-104.17,2,-79.76,46.77,8.00,5.2
0,2015-07-31T16:42:11,15032036,539999296,13247,-92.39,1,-78.00,51.40,8.00,7.1
0,2015-07-31T16:42:11,49315085,540062720,14642,-80.98,2,-79.55,47.34,8.00,1.8
0,2015-07-31T16:42:11,43637742,540127872,9761,-80.44,2,-81.30,42.73,8.00,3
0,2015-07-31T16:42:11,51621704,540188864,4880,-95.53,1,-78.18,50.92,8.00,0.1
0,2015-07-31T16:42:11,89094207,552998272,7809,-103.01,1,-43.56,8.07,8.00,2.5
0,2015-07-31T16:42:11,32173836,577581312,7809,-76.31,1,-43.56,8.07,8.00,3.7
0,2015-07-31T16:42:11,15859069,589866048,9761,-61.61,1,-102.89,95.06,8.00,3.1
0,2015-07-31T16:42:11,8695309,589863616,4880,-77.36,1,-67.29,42.87,8.00,6.6
0,2015-07-31T16:42:11,82042446,500017344,29283,-90.28,1,-73.90,62.15,8.00,2.8
0,2015-07-31T16:42:11,17014675,500008800,4880,-76.96,1,-73.90,62.15,8.00,7.4
0,2015-07-31T16:42:11,87522946,500012480,9761,-82.51,1,-73.90,62.15,8.00,3.9
0,2015-07-31T16:42:11,63369480,503848704,9761,-74.62,1,-43.56,8.07,8.00,5.3
0,2015-07-31T16:42:11,32848220,528431296,10737,-86.17,1,-43.56,8.07,8.00,3.7
0,2015-07-31T16:42:11,8951209,539807232,4880,-88.79,1,-73.90,62.15,8.00,2.5
0,2015-07-31T16:42:11,84975181,539870656,9761,-65.18,2,-81.36,42.59,8.00,5.4
0,2015-07-31T16:42:11,30582307,539935360,14642,-100.17,2,-79.76,46.77,8.00,7.5
0,2015-07-31T16:42:11,87568846,539999296,13247,-97.13,1,-78.00,51.40,8.00,3.3
0,2015-07-31T16:42:11,61478598,540062720,14642,-100.84,2,-79.55,47.34,8.00,5.8
0,2015-07-31T16:42:11,16294616,540127872,9761,-104.22,2,-81.30,42.73,8.00,7.3
0,2015-07-31T16:42:11,239029,540188864,4880,-97.03,1,-78.18,50.92,8.00,4.5
0,2015-07-31T16:42:11,1126818,552997824,8784,-87.21,1,-43.56,8.07,8.00,5.2
0,2015-07-31T16:42:11,98797036,577581312,7809,-57.45,1,-43.56,8.07,8.00,4.2
0,2015-07-31T16:42:11,65307266,589866048,9761,-74.69,1,-102.89,95.06,8.00,4.5
0,2015-07-31T16:42:11,32974367,589863616,4880,-76.39,1,-67.29,42.87,8.00,6.3
0,2015-07-31T16:42:12,43482892,500017344,29283,-91.69,1,-73.90,62.15,8.00,3.6
0,2015-07-31T16:42:12,12498228,500008800,4880,-68.66,1,-73.90,62.15,8.00,5
0,2015-07-31T16:42:12,53108226,500012480,9761,-75.1,1,-73.90,62.15,8.00,5.5
0,2015-07-31T16:42:12,75092959,503848704,9761,-53.93,1,-43.56,8.07,8.00,3.2
0,2015-07-31T16:42:12,31271757,528430784,11713,-57.82,1,-43.56,8.07,8.00,0.5
0,2015-07-31T16:42:12,63241441,539807232,4880,-93.62,1,-73.90,62.15,8.00,0.8
0,2015-07-31T16:42:12,39229758,539870656,9761,-67.49,2,-81.36,42.59,8.00,6.1
0,2015-07-31T16:42:12,89119803,539935360,14642,-64.05,2,-79.76,46.77,8.00,6.4
0,2015-07-31T16:42:12,49930957,539999296,13247,-44.49,1,-78.00,51.40,8.00,1.1
0,2015-07-31T16:42:12,56197028,540062720,14642,-99.24,2,-79.55,47.34,8.00,3.2
0,2015-07-31T16:42:12,16774196,540127872,9761,-83.86,2,-81.30,42.73,8.00,6.8
0,2015-07-31T16:42:12,46771127,540188864,4880,-104.6,1,-78.18,50.92,8.00,5.3
0,2015-07-31T16:42:12,97439267,552997824,8784,-77.92,1,-43.56,8.07,8.00,5.8
0,2015-07-31T16:42:12,42199509,577581312,7809,-77.82,1,-43.56,8.07,8.00,6.7
0,2015-07-31T16:42:12,71553585,589866048,9761,-86.75,1,-102.89,95.06,8.00,8
0,2015-07-31T16:42:12,67082451,589863616,4880,-100.83,1,-67.29,42.87,8.00,6.8
0,2015-07-31T16:42:12,14470652,500017344,29283,-103.05,1,-73.90,62.15,8.00,4.7
0,2015-07-31T16:42:12,59402093,500008800,4880,-54.24,1,-73.90,62.15,8.00,3.3
0,2015-07-31T16:42:12,34001923,500012480,9761,-53.25,1,-73.90,62.15,8.00,7.4
0,2015-07-31T16:42:12,17786473,503848704,9761,-81.04,1,-43.56,8.07,8.00,4
0,2015-07-31T16:42:12,86764487,528430784,13666,-67.53,1,-43.56,8.07,8.00,2
0,2015-07-31T16:42:12,42610037,539807232,4880,-84.82,1,-73.90,62.15,8.00,2.8
0,2015-07-31T16:42:12,78879256,539870656,9761,-73.78,2,-81.36,42.59,8.00,0.7
0,2015-07-31T16:42:12,89964813,539935360,14642,-70.93,2,-79.76,46.77,8.00,3
0,2015-07-31T16:42:12,33287277,539999296,13247,-55.8,1,-78.00,51.40,8.00,7.5
0,2015-07-31T16:42:12,15202113,540062720,14642,-91.21,2,-79.55,47.34,8.00,9.7
0,2015-07-31T16:42:12,50781642,540127872,9761,-73.52,2,-81.30,42.73,8.00,1.5
0,2015-07-31T16:42:12,56947449,540188864,4880,-81.52,1,-78.18,50.92,8.00,2.5
0,2015-07-31T16:42:12,406827,552997824,8784,-52.57,1,-43.56,8.07,8.00,4.7
0,2015-07-31T16:42:12,88630630,577581824,8785,-78.86,1,-43.56,8.07,8.00,0.5
0,2015-07-31T16:42:12,88687915,589866048,9761,-88.9,1,-102.89,95.06,8.00,4.3
0,2015-07-31T16:42:12,24312416,589863616,4880,-67.78,1,-67.29,42.87,8.00,1
0,2015-07-31T16:42:12,94818620,500017344,29283,-86.71,1,-73.90,62.15,8.00,9.5
0,2015-07-31T16:42:12,27421266,500008800,4880,-87.47,1,-73.90,62.15,8.00,7
0,2015-07-31T16:42:12,83676580,500012480,9761,-69.03,1,-73.90,62.15,8.00,1.3
0,2015-07-31T16:42:12,99208001,503848704,9761,-64.77,1,-43.56,8.07,8.00,3
0,2015-07-31T16:42:12,52625677,528430784,13666,-59.44,1,-43.56,8.07,8.00,2.9
0,2015-07-31T16:42:12,29174394,539807232,4880,-98.25,1,-73.90,62.15,8.00,4.5
0,2015-07-31T16:42:12,68395610,539870656,9761,-79.31,2,-81.36,42.59,8.00,4.5
0,2015-07-31T16:42:12,17916642,539935360,14642,-69.59,2,-79.76,46.77,8.00,2.2
0,2015-07-31T16:42:12,66482777,539999296,13247,-81.44,1,-78.00,51.40,8.00,7.3
0,2015-07-31T16:42:12,69302369,540062720,14642,-82.36,2,-79.55,47.34,8.00,2
0,2015-07-31T16:42:12,2789679,540127872,9761,-88.72,2,-81.30,42.73,8.00,1
0,2015-07-31T16:42:12,27514040,540188864,4880,-55.07,1,-78.18,50.92,8.00,8.1
0,2015-07-31T16:42:12,90787588,552997824,8784,-77.43,1,-43.56,8.07,8.00,4.1
0,2015-07-31T16:42:12,68840356,577581824,8785,-94.59,1,-43.56,8.07,8.00,9.4
0,2015-07-31T16:42:12,52764230,589866048,9761,-62.01,1,-102.89,95.06,8.00,2.5
0,2015-07-31T16:42:12,96547657,589863616,4880,-96.07,1,-55.43,25.47,8.00,8.3
0,2015-07-31T16:42:12,42446287,500017344,29283,-79.67,1,-73.90,62.15,8.00,2.7
0,2015-07-31T16:42:12,50215038,500008800,4880,-76.99,1,-73.90,62.15,8.00,6.6
0,2015-07-31T16:42:12,69155459,500012480,9761,-55.98,1,-73.90,62.15,8.00,4.1
0,2015-07-31T16:42:12,82252523,503848704,9761,-91.66,1,-43.56,8.07,8.00,3
0,2015-07-31T16:42:12,52637758,528430784,11713,-51.64,1,-43.56,8.07,8.00,7.4
0,2015-07-31T16:42:12,5004758,539807232,4880,-81.81,1,-73.90,62.15,8.00,9.5
0,2015-07-31T16:42:12,77823277,539870656,9761,-85.42,2,-81.36,42.59,8.00,0.9
0,2015-07-31T16:42:12,35535063,539935360,14642,-58.06,2,-79.76,46.77,8.00,0
0,2015-07-31T16:42:12,53506745,539999296,13247,-80.31,1,-78.00,51.40,8.00,3.6
0,2015-07-31T16:42:12,56759783,540062720,14642,-55.43,2,-79.55,47.34,8.00,5.8
0,2015-07-31T16:42:12,92540393,540127872,9761,-75.6,2,-81.30,42.73,8.00,8.7
0,2015-07-31T16:42:12,8961301,540188864,4880,-82.96,1,-78.18,50.92,8.00,1.1
0,2015-07-31T16:42:12,76700120,552997824,8784,-77.23,1,-43.56,8.07,8.00,4.3
0,2015-07-31T16:42:12,55950988,577581312,9761,-67.69,1,-43.56,8.07,8.00,6.9
0,2015-07-31T16:42:12,51444506,589866048,9761,-69.91,1,-102.89,95.06,8.00,1.9
0,2015-07-31T16:42:12,29412211,589863616,4880,-91.96,1,-55.43,25.47,8.00,1.3
0,2015-07-31T16:42:12,73937841,500017344,29283,-83.95,1,-73.90,62.15,8.00,0.7
0,2015-07-31T16:42:12,41573770,500008800,4880,-55.61,1,-73.90,62.15,8.00,6.2
0,2015-07-31T16:42:12,1568318,500012480,9761,-103.76,1,-73.90,62.15,8.00,7.3
0,2015-07-31T16:42:12,36089899,503848704,9761,-86.73,1,-43.56,8.07,8.00,1.5
0,2015-07-31T16:42:12,40323161,528431296,10737,-37.48,1,-43.56,8.07,8.00,4.4
0,2015-07-31T16:42:12,19817189,539807232,4880,-72.7,1,-73.90,62.15,8.00,5.4
0,2015-07-31T16:42:12,72636143,539870656,9761,-101.48,2,-81.36,42.59,8.00,5.7
0,2015-07-31T16:42:12,65865330,539935360,14642,-60.41,2,-79.76,46.77,8.00,7
0,2015-07-31T16:42:12,56339117,539999296,13247,-57.05,1,-78.00,51.40,8.00,0.8
0,2015-07-31T16:42:12,72457202,540062720,14642,-59.1,2,-79.55,47.34,8.00,1.9
0,2015-07-31T16:42:12,21571281,540127872,9761,-91.44,2,-81.30,42.73,8.00,3.2
0,2015-07-31T16:42:12,43438449,540188864,4880,-92.85,1,-78.18,50.92,8.00,5.1
0,2015-07-31T16:42:12,70503747,552998272,7809,-61.31,1,-43.56,8.07,8.00,3.4
0,2015-07-31T16:42:12,74625727,577581312,9761,-89.65,1,-43.56,8.07,8.00,5.9
0,2015-07-31T16:42:12,14579934,589866048,9761,-58.66,1,-102.89,95.06,8.00,7.2
0,2015-07-31T16:42:12,30067196,589863616,4880,-58.08,1,-55.43,25.47,8.00,5.5
0,2015-07-31T16:42:13,38468077,500017344,29283,-70.96,1,-73.90,62.15,8.00,0.8
0,2015-07-31T16:42:13,6392584,500008800,4880,-37.26,1,-73.90,62.15,8.00,7.2
0,2015-07-31T16:42:13,36998942,500012480,9761,-98.22,1,-73.90,62.15,8.00,3.8
0,2015-07-31T16:42:13,74348871,503848704,9761,-94.05,1,-43.56,8.07,8.00,1.7
0,2015-07-31T16:42:13,57427465,528431776,9761,-76.97,1,-43.56,8.07,8.00,2.6
0,2015-07-31T16:42:13,35427,539807232,4880,-43.14,1,-73.90,62.15,8.00,2.8
0,2015-07-31T16:42:13,85587678,539870656,9761,-96.81,2,-81.36,42.59,8.00,6.6
0,2015-07-31T16:42:13,67257459,539935360,14642,-72.63,2,-79.76,46.77,8.00,9.5
0,2015-07-31T16:42:13,8456136,539999296,13247,-61.71,1,-78.00,51.40,8.00,3.3
0,2015-07-31T16:42:13,51007863,540062720,14642,-96.28,2,-79.55,47.34,8.00,1.4
0,2015-07-31T16:42:13,96582302,540127872,9761,-103.9,2,-81.30,42.73,8.00,0.8
0,2015-07-31T16:42:13,32700039,540188864,4880,-48.79,1,-78.18,50.92,8.00,2
0,2015-07-31T16:42:13,19617069,552998272,7809,-83.85,1,-43.56,8.07,8.00,7.2
0,2015-07-31T16:42:13,1701730,577581312,9761,-69.21,1,-43.56,8.07,8.00,1.4
0,2015-07-31T16:42:13,63302295,589866048,9761,-95.34,1,-102.89,95.06,8.00,2.7
0,2015-07-31T16:42:13,76279536,589863616,4880,-100.66,1,-55.43,25.47,8.00,5
0,2015-07-31T16:42:14,33255502,500017344,29283,-92.88,1,-73.90,62.15,8.00,6.3
0,2015-07-31T16:42:14,81285988,500008800,4880,-89.58,1,-73.90,62.15,8.00,8.9
0,2015-07-31T16:42:14,11447344,500012480,9761,-55.78,1,-73.90,62.15,8.00,4.1
0,2015-07-31T16:42:14,83245088,503848704,9761,-48.24,1,-43.56,8.07,8.00,5.3
0,2015-07-31T16:42:14,69877278,528432288,8785,-91.94,1,-43.56,8.07,8.00,4.1
0,2015-07-31T16:42:14,18346580,539807232,4880,-68.54,1,-73.90,62.15,8.00,1.9
0,2015-07-31T16:42:14,70513844,539870656,9761,-91.12,2,-81.36,42.59,8.00,9.8
0,2015-07-31T16:42:14,38343525,539935360,14642,-86.83,2,-79.76,46.77,8.00,1.6
0,2015-07-31T16:42:14,91250823,539999296,13247,-84.44,1,-78.00,51.40,8.00,6.8
0,2015-07-31T16:42:14,59949122,540062720,14642,-103.11,2,-79.55,47.34,8.00,4.9
0,2015-07-31T16:42:14,385929,540127872,9761,-73.44,2,-81.30,42.73,8.00,2.9
0,2015-07-31T16:42:14,14755558,540188864,4880,-100.67,1,-78.18,50.92,8.00,2.2
0,2015-07-31T16:42:14,98681923,552998272,7809,-104.63,1,-43.56,8.07,8.00,4
0,2015-07-31T16:42:14,16215573,577581312,9761,-72.02,1,-43.56,8.07,8.00,4.9
0,2015-07-31T16:42:14,35111078,589866048,9761,-63.83,1,-102.89,95.06,8.00,1.7
0,2015-07-31T16:42:14,83538625,589863616,4880,-96.16,1,-55.43,25.47,8.00,1.6
0,2015-07-31T16:42:14,67145876,500017344,29283,-40.15,1,-73.90,62.15,8.00,0.1
0,2015-07-31T16:42:14,73636848,500008800,4880,-53.09,1,-73.90,62.15,8.00,7.3
0,2015-07-31T16:42:14,66785285,500012480,9761,-101.24,1,-73.90,62.15,8.00,6.3
0,2015-07-31T16:42:14,50207119,503848704,9761,-75.1,1,-43.56,8.07,8.00,2
0,2015-07-31T16:42:14,47467828,528431776,9761,-92.6,1,-43.56,8.07,8.00,1.8
0,2015-07-31T16:42:14,28218556,539807232,4880,-57.04,1,-73.90,62.15,8.00,9
0,2015-07-31T16:42:14,5705370,539870656,9761,-77.59,2,-81.36,42.59,8.00,7.3
0,2015-07-31T16:42:14,93136680,539935360,14642,-69.42,2,-79.76,46.77,8.00,4.8
0,2015-07-31T16:42:14,42646374,539999296,13247,-73.84,1,-78.00,51.40,8.00,3
0,2015-07-31T16:42:14,88848092,540062720,14642,-99.47,2,-79.55,47.34,8.00,5.2
0,2015-07-31T16:42:14,83733062,540127872,9761,-39.54,2,-81.30,42.73,8.00,7.6
0,2015-07-31T16:42:14,57065925,540188864,4880,-72.39,1,-78.18,50.92,8.00,4.4
0,2015-07-31T16:42:14,20940697,552998272,7809,-69.82,1,-43.56,8.07,8.00,4.6
0,2015-07-31T16:42:14,54635049,577581312,9761,-69.98,1,-43.56,8.07,8.00,6.2
0,2015-07-31T16:42:14,16798216,589866048,9761,-80.18,1,-102.89,95.06,8.00,7
0,2015-07-31T16:42:14,53763908,589863616,4880,-69.17,1,-55.43,25.47,8.00,0.6
0,2015-07-31T16:42:14,22046436,500017344,29283,-98.02,1,-73.90,62.15,8.00,6.9
0,2015-07-31T16:42:14,58640909,500008800,4880,-95.98,1,-73.90,62.15,8.00,5.6
0,2015-07-31T16:42:14,73968611,500012480,9761,-59.96,1,-73.90,62.15,8.00,0.4
0,2015-07-31T16:42:14,18480046,503848704,9761,-81.5,1,-43.56,8.07,8.00,2.4
0,2015-07-31T16:42:14,46478266,528432288,10737,-104.4,1,-43.56,8.07,8.00,6.2
0,2015-07-31T16:42:14,58347377,539807232,4880,-94.77,1,-73.90,62.15,8.00,7.2
0,2015-07-31T16:42:14,74615068,539870656,9761,-83.49,2,-81.36,42.59,8.00,5.6
0,2015-07-31T16:42:14,30094744,539935360,14642,-88.35,2,-79.76,46.77,8.00,1.2
0,2015-07-31T16:42:14,26551038,539999296,13247,-88.04,1,-78.00,51.40,8.00,7
0,2015-07-31T16:42:14,84574891,540062720,14642,-94.08,2,-79.55,47.34,8.00,0
0,2015-07-31T16:42:14,60219046,540127872,9761,-52.06,2,-81.30,42.73,8.00,3
0,2015-07-31T16:42:14,47986566,540188864,4880,-101.62,1,-78.18,50.92,8.00,0.8
0,2015-07-31T16:42:14,17078408,552998272,7809,-82.65,1,-43.56,8.07,8.00,6.4
0,2015-07-31T16:42:14,89697659,577581312,9761,-62.75,1,-43.56,8.07,8.00,1.2
0,2015-07-31T16:42:14,39431028,589866048,9761,-78.33,1,-102.89,95.06,8.00,4.3
0,2015-07-31T16:42:14,71036307,589863616,4880,-34.11,1,-55.43,25.47,8.00,3.2
0,2015-07-31T16:42:14,56302903,500017344,29283,-61.74,1,-73.90,62.15,8.00,5.5
0,2015-07-31T16:42:14,95185630,500008800,4880,-67.54,1,-73.90,62.15,8.00,6.3
0,2015-07-31T16:42:14,90420171,500012480,9761,-85.15,1,-73.90,62.15,8.00,5.3
0,2015-07-31T16:42:14,8520147,503848704,9761,-93.81,1,-43.56,8.07,8.00,1.7
0,2015-07-31T16:42:14,35625807,528432288,10737,-58.04,1,-43.56,8.07,8.00,3.3
0,2015-07-31T16:42:14,51483998,539807232,4880,-76.18,1,-73.90,62.15,8.00,4.5
0,2015-07-31T16:42:14,28536098,539870656,9761,-90.24,2,-81.36,42.59,8.00,1.6
0,2015-07-31T16:42:14,87295805,539935360,14642,-87.58,2,-79.76,46.77,8.00,7.3
0,2015-07-31T16:42:14,22339994,539999296,13247,-47.6,1,-78.00,51.40,8.00,4.1
0,2015-07-31T16:42:14,76051228,540062720,14642,-71.31,2,-79.55,47.34,8.00,1.8
0,2015-07-31T16:42:14,43923125,540127872,9761,-83.36,2,-81.30,42.73,8.00,3
0,2015-07-31T16:42:14,98707429,540188864,4880,-70.16,1,-78.18,50.92,8.00,6.8
0,2015-07-31T16:42:14,99320854,552997824,8784,-90.38,1,-43.56,8.07,8.00,5.3
0,2015-07-31T16:42:14,5824067,577581312,9761,-100.48,1,-43.56,8.07,8.00,1.9
0,2015-07-31T16:42:14,6917247,589866048,9761,-99.21,1,-102.89,95.06,8.00,2.1
0,2015-07-31T16:42:14,85942471,589863616,4880,-95.55,1,-55.43,25.47,8.00,7.3
0,2015-07-31T16:42:14,98680377,500017344,29283,-85.3,1,-73.90,62.15,8.00,2.5
0,2015-07-31T16:42:14,88808426,500008800,4880,-87.31,1,-73.90,62.15,8.00,0.3
0,2015-07-31T16:42:14,16286309,500012480,9761,-91.06,1,-73.90,62.15,8.00,2.8
0,2015-07-31T16:42:14,28767100,503848704,9761,-59.3,1,-43.56,8.07,8.00,4.1
0,2015-07-31T16:42:14,99761404,528432288,10737,-56.09,1,-43.56,8.07,8.00,1.6
0,2015-07-31T16:42:14,46425780,539807232,4880,-65.69,1,-73.90,62.15,8.00,7.3
0,2015-07-31T16:42:14,32376935,539870656,9761,-87.48,2,-81.36,42.59,8.00,7.1
0,2015-07-31T16:42:14,14367527,539935360,14642,-87.07,2,-79.76,46.77,8.00,2.8
0,2015-07-31T16:42:14,20184359,539999296,13247,-43.8,1,-78.00,51.40,8.00,2.3
0,2015-07-31T16:42:14,78410438,540062720,14642,-37.94,2,-79.55,47.34,8.00,1.6
0,2015-07-31T16:42:14,58868194,540127872,9761,-69.15,2,-81.30,42.73,8.00,1.8
0,2015-07-31T16:42:14,74825759,540188864,4880,-104.52,1,-78.18,50.92,8.00,7.2
